index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.5476850019786308,0.3081188118811881,0.27621685793430945,0.6821909546852112,0.7143324017524719,0.8819190378408736,0.6644239461397294,0.7394573825993375,0.8645005486354329,0.7875752288038433
1,8.0,1.0,0.0,0.6666666666666666,1,0.5708037178786223,0.240831964969896,0.2033898305084746,0.6088058948516846,0.7005068063735962,0.8238778181672528,0.5452988705117245,0.6189644955094578,0.8457118405397058,0.7084632561820352
2,2.0,1.0,1.0,1.0,2,0.5651972157772621,0.2963307013469577,0.2580046403712297,0.6831789612770081,0.5663791298866272,0.8842726881298067,0.6227919105713905,0.6778618337051561,0.84149675030839,0.7566057956786858
3,1.0,1.0,0.0,0.6666666666666666,1,0.6198491004062682,0.3358512492736781,0.27742309924550196,0.6431277990341187,0.7114863395690918,0.9005264580728534,0.6427042742593156,0.669033396189527,0.8607411979121334,0.7682513316084573
4,8.0,2.0,1.0,1.0,3,0.5426470588235294,0.293598233995585,0.2147058823529412,0.6488367915153503,0.7835098505020142,0.8993868364712233,0.7201206858337453,0.7691110197092517,0.892520307295114,0.8202847123273336
5,7.0,1.0,0.0,0.5555555555555556,3,0.5124953375606116,0.2784621127286301,0.23349496456546065,0.597233772277832,0.6566748023033142,0.8800867801763278,0.575882564925249,0.7776233916111652,0.8623788233210392,0.7739928900084454
6,10.0,1.0,0.0,0.5555555555555556,1,0.5449308755760369,0.2525951557093426,0.23617511520737328,0.6310858726501465,0.6702318787574768,0.7647638447939561,0.5584073911988766,0.7456952120963924,0.6505855729772155,0.6798630052666101
7,8.0,1.0,1.0,0.8888888888888888,2,0.610062893081761,0.32125984251968503,0.24213836477987422,0.644141674041748,0.7218902707099915,0.8770459561591494,0.6449324813882756,0.7285228692138797,0.8345985662286635,0.771274968247492
8,8.0,1.0,1.0,1.0,2,0.5881126173096975,0.33228840125391845,0.33576642335766427,0.6750838160514832,0.6455192565917969,0.5312228180321162,0.6982168960203393,0.8312151305450388,0.07288469528591827,0.5333848849708532
9,1.0,2.0,1.0,0.5555555555555556,1,0.5918003565062389,0.2925958965209634,0.2522281639928699,0.613586962223053,0.664884090423584,0.5993845330734198,0.4944221319956,0.7366100382470594,0.6787949779851506,0.6273029203253074
