index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.5057003257328989,0.2656886715566422,0.23045602605863194,0.6431200504302979,0.7372106909751892,0.6101254178601039,0.6103193585406411,0.7708501115986565,0.5453973676167718,0.6341730639040433
1,8.0,1.0,0.0,0.6666666666666666,1,0.44592790387182907,0.18983957219251338,0.20293724966622162,0.589765191078186,0.8928650617599487,0.1623618936559637,0.7097813459069904,0.8437411615154397,0.134233446798223,0.4625294619691541
2,2.0,1.0,1.0,1.0,2,0.5236932095749878,0.3041564792176039,0.24523693209574984,0.7016664743423462,0.5671768188476562,0.49105002229414085,0.6329908209338588,0.5476945521308221,0.5519012511986339,0.5559091616393639
3,1.0,1.0,0.0,0.6666666666666666,1,0.6348082595870207,0.33786178381571175,0.3020648967551623,0.6459839344024658,0.7174651622772217,0.8399910377457177,0.6186993895110825,0.6765128273963606,0.8461298837043811,0.7453332845893855
4,8.0,2.0,1.0,1.0,3,0.5057471264367815,0.25528756957328386,0.21802002224694106,0.6426929831504822,0.7741143107414246,0.7806934125240981,0.647833879175284,0.8027939153871324,0.8031926729860872,0.7586284700181505
5,7.0,1.0,0.0,0.5555555555555556,3,0.49566201433421353,0.2687806719516799,0.21953979630328177,0.5818747282028198,0.6441447734832764,0.8557389323950833,0.5500638130162574,0.8103920023722249,0.8451514463118873,0.7653365485238632
6,10.0,1.0,0.0,0.5555555555555556,1,0.5565019875070982,0.2762933484934622,0.24417944349801243,0.6475353837013245,0.6862310767173767,0.8205070754880404,0.5601256430809196,0.7511657064658686,0.7756915895088047,0.7268725036359083
7,8.0,1.0,1.0,0.8888888888888888,2,0.597682119205298,0.3051409618573797,0.3129139072847682,0.6715993285179138,0.7475800514221191,0.06438157540714133,0.6747565082607339,0.7916551273203184,0.16629489044238094,0.42427202535764363
8,8.0,1.0,1.0,1.0,2,0.598814229249012,0.3326732673267327,0.3241106719367589,0.6701761484146118,0.56478351354599,0.5746050492375646,0.6072317832425638,0.7265642801132679,0.1652831459061463,0.5184210646248857
9,1.0,2.0,1.0,0.5555555555555556,1,0.582323912068192,0.29187247418051193,0.26020637056976226,0.6255245208740234,0.6669231057167053,0.7524741232859841,0.5738229781372197,0.6302283695470824,0.7543157417423723,0.6777103031781646
10,2.0,2.0,1.0,0.5555555555555556,2,0.35565819861431874,0.1850424055512722,0.21401077752117015,0.620542585849762,0.7204390168190002,0.5175079190491765,0.614908021400473,0.6462018258232691,0.18266881683449082,0.49032164577685233
11,9.0,1.0,0.0,0.6666666666666666,1,0.5584192439862544,0.32588134135855545,0.25,0.6554141044616699,0.7023604512214661,0.8955682822494807,0.6180572603949657,0.773813174623285,0.8651018006709259,0.7881351294846644
12,5.0,1.0,1.0,0.625,2,0.6061224489795918,0.289070480081716,0.2479591836734694,0.657254695892334,0.7040130496025085,0.8033730969819772,0.5894733857600074,0.7893961416228232,0.7896060432243482,0.742962166897289
13,4.0,2.0,0.0,1.0,3,0.6267107126002831,0.34766178554558336,0.27182633317602645,0.591215968132019,0.731929361820221,0.8550666626254328,0.5330204691808327,0.6987900073898388,0.847911499491531,0.7336971596719088
14,2.0,1.0,1.0,1.0,1,0.577976523197317,0.2719641857862339,0.20905533817775293,0.5382174253463745,0.8734588027000427,0.6574376260265598,0.5996474527673882,0.827501794634067,0.4111020361208455,0.6239222273872151
15,1.0,1.0,0.0,0.5555555555555556,1,0.5809435707678076,0.2777777777777778,0.27659574468085113,0.6391861438751221,0.7548370361328125,0.9026025184150808,0.6955994608287537,0.806382099228352,0.8350796461300524,0.8099159311505597
16,8.0,1.0,0.0,1.0,2,0.6103470857891289,0.26360655737704913,0.27504911591355596,0.6796486973762512,0.6295735239982605,0.8973172337336279,0.6582636892045629,0.7848225346248126,0.8805741372631497,0.8052443987065383
17,8.0,1.0,0.0,0.75,1,0.39667896678966785,0.24653739612188366,0.238929889298893,0.6416693329811096,0.8011295795440674,0.30683485983978404,0.5827915909621629,0.5839863597892563,0.2804069211136596,0.43850493292621573
18,9.0,1.0,0.0,0.8888888888888888,1,0.6104959075589793,0.3016867469879518,0.24073182474723157,0.7063185572624207,0.7074100971221924,0.8905972328270387,0.6407627776905355,0.8178951497442769,0.8788975171187268,0.8070381693451445
19,1.0,1.0,0.0,1.0,1,0.5475285171102662,0.2802741812642803,0.23726235741444865,0.658168613910675,0.6467560529708862,0.7813692286993231,0.4710003835666613,0.5353116937133897,0.7681275339720641,0.6389522099878595
20,12.0,2.0,0.0,0.5555555555555556,1,0.5899532710280374,0.2830409356725146,0.286214953271028,0.6861380338668823,0.7206605076789856,0.6512617963577454,0.6518752668057677,0.7142652757154094,0.7020993502948354,0.6798754222934394
21,2.0,1.0,1.0,1.0,2,0.5737470167064439,0.29335881509794554,0.22720763723150358,0.6426237225532532,0.6332632303237915,0.9081874944898018,0.5564381362045948,0.7945971554786606,0.8913721382857869,0.787648731114711
22,3.0,2.0,1.0,1.0,1,0.48564778898370825,0.2717391304347826,0.27773467804499613,0.5791834592819214,0.6790566444396973,0.8900181185743126,0.5431768793844456,0.6581484207966343,0.8619695092406707,0.7383282319990158
23,1.0,1.0,1.0,0.6666666666666666,2,0.6649974962443665,0.32882205513784457,0.2603905858788182,0.6436281800270081,0.7299572229385376,0.8757321409065411,0.5771273514612435,0.7968856781317515,0.874091844544627,0.7809592537610408
24,2.0,2.0,1.0,1.0,1,0.541447053186392,0.25323741007194245,0.2491614758025874,0.612206757068634,0.7536140084266663,0.8917941151554829,0.6062766008151242,0.6729044964741658,0.8817318132288761,0.7631767564184122
25,8.0,2.0,0.0,1.0,2,0.6456059735784032,0.3162737205290397,0.2619184376794945,0.6314333081245422,0.6540083289146423,0.8973309121877145,0.5221379613854594,0.5906050103738791,0.8570314508995525,0.7167763337116514
26,2.0,1.0,0.0,0.6666666666666666,1,0.34477254588986433,0.17905675459632295,0.16919393455706302,0.690934956073761,0.41910994052886963,0.458223021694441,0.5892576654487507,0.8659528045213438,0.5072940415200341,0.6051818832961424
27,9.0,1.0,0.0,1.0,3,0.38228782287822877,0.2202512934220251,0.24649446494464944,0.6677642464637756,0.6914829611778259,0.4521792342501169,0.6661867542081034,0.7777222131591367,0.2499970197279703,0.5365213053363318
28,7.0,1.0,1.0,0.7777777777777778,3,0.4524507750314202,0.2188679245283019,0.23627984918307504,0.597423791885376,0.7468687295913696,0.10932051649645631,0.5790967741189367,0.7747192378586654,0.07874934676475887,0.3854714688097043
29,10.0,2.0,0.0,0.6666666666666666,3,0.5305574210879785,0.30396772024209817,0.2686366689053056,0.6241491436958313,0.6326027512550354,0.1725081851354281,0.5487276685836778,0.6403199874034281,0.19490785700577584,0.38911592453207744
30,2.0,2.0,1.0,0.5555555555555556,1,0.6057813154587347,0.3580712788259958,0.32677000418935903,0.7072562575340271,0.7643484473228455,0.8380040327567759,0.6964554473444052,0.8016351778065797,0.8109549770313967,0.7867624087347894
31,2.0,2.0,1.0,0.7777777777777778,1,0.5607793307920373,0.2721492157693938,0.2219398559932232,0.5838093161582947,0.6661882400512695,0.8794233935790301,0.5410543913941414,0.7287604861848483,0.8519871891319368,0.750306365072489
32,2.0,1.0,1.0,1.0,2,0.535031847133758,0.2557768924302789,0.19506369426751594,0.6319597959518433,0.7288098335266113,0.9018256476096961,0.5338177550138359,0.6526743945583691,0.8924876429238681,0.7452013600264422
33,2.0,2.0,1.0,0.7777777777777778,1,0.6395690499510284,0.28235294117647053,0.23506366307541623,0.6746783256530762,0.6854429841041565,0.8595603177007012,0.6092820111707894,0.8648722720006078,0.8452869681038003,0.7947503922439747
34,9.0,1.0,0.0,0.8888888888888888,2,0.6063887384948566,0.2872628726287263,0.24905251759610178,0.6396469473838806,0.7268980145454407,0.8547980450850903,0.48136198448738765,0.6844338335436245,0.8369392024014904,0.7143832663793982
35,8.0,2.0,1.0,1.0,2,0.4177411036616813,0.21786267423851313,0.19391438886023724,0.6516126990318298,0.6795071959495544,0.6330477774516674,0.7001223296717783,0.7481451668314336,0.7207406236267425,0.7005139743954054
36,2.0,1.0,1.0,0.6666666666666666,2,0.5875943000838223,0.31543624161073824,0.28667225481978204,0.5934035778045654,0.7603131532669067,0.8478451657941661,0.5949518219486422,0.8016854289235162,0.8492215274869332,0.7734259860383145
37,1.0,2.0,1.0,0.5555555555555556,1,0.406627854903717,0.1927386822052891,0.18898343036274068,0.6176239848136902,0.5655735731124878,0.7292661418017449,0.5025424323060695,0.7639241209363464,0.6420754325215997,0.6594520318914401
38,8.0,2.0,1.0,1.0,2,0.6108870967741935,0.34207870837537835,0.25806451612903225,0.6724323630332947,0.7374147176742554,0.8154422985383257,0.6166959327349796,0.6745367857670616,0.8157134098783526,0.7305971067296799
39,1.0,1.0,1.0,0.8888888888888888,2,0.5752161383285302,0.2527409117137911,0.23170028818443808,0.6501582264900208,0.6450744867324829,0.8392339725349532,0.565683843619515,0.6558094907790627,0.8083097269447335,0.7172592584695661
40,2.0,2.0,1.0,0.5555555555555556,2,0.6365232660228269,0.359402460456942,0.27129060579455666,0.7110681533813477,0.7415433526039124,0.8898865184680993,0.7058541931374337,0.7608951883011829,0.8478197940779123,0.801113923496157
41,8.0,1.0,0.0,1.0,1,0.6792675723567632,0.3098758131283264,0.2563496751329002,0.6611455082893372,0.7104156017303467,0.7810960556770006,0.615698643927868,0.590456934505054,0.7775454013571631,0.6911992588667714
42,10.0,2.0,0.0,0.5555555555555556,1,0.4152100582643361,0.20374347959496777,0.18153940509046304,0.5950251221656799,0.6538074612617493,0.899722118319046,0.4787226334176294,0.6882004224014402,0.8718762547310509,0.7346303572172916
43,10.0,2.0,1.0,1.0,1,0.6092998396579369,0.25682182985553775,0.24371993586317478,0.612296998500824,0.681602954864502,0.8794451297793917,0.5707109875882138,0.8195456259814524,0.8663666801220675,0.7840171058677814
44,8.0,2.0,0.0,1.0,2,0.6053412462908011,0.2881188118811881,0.2522255192878338,0.6735800504684448,0.5874277949333191,0.8759301627959797,0.5687539944429421,0.8075585029257771,0.8695815673387588,0.7804560568758644
45,1.0,1.0,0.0,0.8888888888888888,1,0.5940594059405941,0.33695139216611614,0.2593116454502593,0.619915246963501,0.6467090249061584,0.8411845867895176,0.6095474735375623,0.6406139079178478,0.8299639248355544,0.7303274732701206
46,8.0,1.0,1.0,1.0,1,0.5338645418326693,0.2870813397129187,0.21673306772908366,0.6128900647163391,0.6704970598220825,0.8396666489986299,0.5947553481207097,0.8326238234436646,0.8149743166331347,0.7705050342990347
47,2.0,1.0,0.0,1.0,0,0.6165951359084406,0.26934097421203435,0.26037195994277534,0.6841945648193359,0.6578940153121948,0.2714285654680171,0.6345456686651146,0.7997313145133169,0.27668376913753495,0.49559732944599594
48,2.0,1.0,0.0,1.0,1,0.6071599045346062,0.3411371237458194,0.2625298329355608,0.6496227383613586,0.700910210609436,0.895677699259212,0.6739415435453664,0.7257428331386635,0.8866361665303746,0.7954995606184041
49,2.0,1.0,1.0,1.0,2,0.6433041301627034,0.2882205513784461,0.28035043804755944,0.6701944470405579,0.6710954308509827,0.8338560827309651,0.5292946318432186,0.6292877456588466,0.8514366925355694,0.7109687881921499
50,1.0,2.0,1.0,0.7777777777777778,1,0.6518438177874186,0.3148751357220413,0.32212581344902386,0.67374187707901,0.715584933757782,0.8541887885520956,0.4994411482890585,0.6480574407807347,0.8490543727950072,0.712685437604224
51,8.0,1.0,0.0,0.8888888888888888,3,0.6218646474207288,0.32685930838465177,0.3038334122101278,0.678706169128418,0.7082149982452393,0.8776862400764959,0.617811223083985,0.7552928519989607,0.86698700253444,0.7794443294234704
52,8.0,2.0,1.0,1.0,1,0.6003976143141154,0.291970802919708,0.2849569251159708,0.6526549458503723,0.6874118447303772,0.8768425110793854,0.5866465647662562,0.7332125046268869,0.8629419500913342,0.7649108826409657
53,2.0,2.0,0.0,0.5555555555555556,3,0.6316301703163015,0.3546030199707744,0.327007299270073,0.6687074899673462,0.7189698219299316,0.8963701475411974,0.6269827495068331,0.7866300005642549,0.8729540564919477,0.7957342385260583
54,9.0,2.0,0.0,0.6666666666666666,1,0.6545199719691661,0.2835087719298246,0.2606867554309741,0.6678367853164673,0.7477164268493652,0.10082189677901647,0.6426827017270662,0.6915224708749103,0.11244324631153878,0.3868675789231329
55,1.0,2.0,1.0,0.8888888888888888,1,0.5997322623828647,0.31677852348993285,0.3052208835341366,0.6785228252410889,0.8260294795036316,0.683134489204242,0.7846548539427964,0.6588634690612398,0.7704084837961073,0.7242653240010964
56,1.0,2.0,1.0,0.6666666666666666,1,0.505759162303665,0.27672955974842767,0.25863874345549737,0.6570219993591309,0.6860016584396362,0.7709474553440923,0.5609437890965902,0.6591057190851942,0.6985191285659287,0.6723790230229514
