index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.5513685045616818,0.31838030964668523,0.23244744149147162,0.6442021131515503,0.7044423222541809,0.818443352443271,0.6231065536040737,0.7913558616444858,0.7713480565289936,0.7510634560552061
1,8.0,1.0,0.0,0.6666666666666666,1,0.5003119151590767,0.2348532167395378,0.22333125389893949,0.5989349484443665,0.8327575325965881,0.47211317560086674,0.6714007463362061,0.719517442045045,0.5321907304167257,0.598805523599711
2,2.0,1.0,1.0,1.0,2,0.4037819799777531,0.24610244988864144,0.20355951056729701,0.6689163446426392,0.6697671413421631,0.12541304381677976,0.6779483102094562,0.7715700550561829,0.1348198178692205,0.4274378067379099
3,1.0,1.0,0.0,0.6666666666666666,1,0.659561870929544,0.36751630112625966,0.31853167554766126,0.6442685127258301,0.7398448586463928,0.8929961277064856,0.5353039786752366,0.7093929892287976,0.854262822004384,0.747988979403726
4,8.0,2.0,1.0,1.0,3,0.5454545454545455,0.2849835586408476,0.21467688937568455,0.6579607725143433,0.7741436958312988,0.8417891197023597,0.5832382926776988,0.8425505395959496,0.8440857212356917,0.7779159183029251
5,7.0,1.0,0.0,0.5555555555555556,3,0.5009473285335355,0.29503223359878644,0.25767336112163697,0.5731211304664612,0.7234014272689819,0.9034569160113288,0.5669778627972427,0.8151724502184637,0.8859208489225058,0.7928820194873852
6,10.0,1.0,0.0,0.5555555555555556,1,0.6334371754932503,0.2910602910602911,0.26168224299065423,0.6426110863685608,0.7481997013092041,0.8938611403183637,0.5931553469730305,0.7833990331288667,0.8783584491436116,0.7871934923909681
7,8.0,1.0,1.0,0.8888888888888888,2,0.4817518248175182,0.27317073170731704,0.26277372262773724,0.6842911243438721,0.7189494967460632,0.7280487461422541,0.7964400978963083,0.7180672311148965,0.8377455590273737,0.7700754085452082
8,8.0,1.0,1.0,1.0,2,0.6358490566037736,0.33459357277882795,0.3264150943396227,0.6770570278167725,0.6197794079780579,0.6208715664001416,0.5553937677114382,0.7514864212864074,0.5076872788304323,0.608859758557105
9,1.0,2.0,1.0,0.5555555555555556,1,0.5666516041572526,0.2749886928991407,0.219611387257117,0.5953586101531982,0.7289449572563171,0.7809164619110799,0.5051681981973689,0.6904022990062967,0.7774299239348581,0.6884792207624009
10,2.0,2.0,1.0,0.5555555555555556,2,0.6267029972752044,0.276050190943808,0.2365122615803815,0.611339271068573,0.7213335037231445,0.801798175136554,0.59804939310566,0.6165441614399676,0.793650813992341,0.7025106359186307
11,9.0,1.0,0.0,0.6666666666666666,1,0.5512216030861552,0.3088803088803089,0.2528932704672096,0.6590954661369324,0.7200655341148376,0.780350887482714,0.5376322727064561,0.7968480113740175,0.7975700510825481,0.7281003056614339
12,5.0,1.0,1.0,0.625,2,0.6236125126135216,0.30202020202020197,0.2785065590312816,0.6939995288848877,0.7814881801605225,0.5017116799945354,0.67116743608606,0.7414525536090337,0.5400214556588019,0.6135882813371077
13,4.0,2.0,0.0,1.0,3,0.5976019184652278,0.31108977436389823,0.25707434052757794,0.6033653020858765,0.7676694393157959,0.885586461948297,0.5268031130521051,0.7237000786901807,0.8815968374354289,0.7544216227815029
14,2.0,1.0,1.0,1.0,1,0.3723252496433666,0.16714285714285715,0.166904422253923,0.6776564717292786,0.8172070980072021,0.6704108707128131,0.6744976990010116,0.8793182082252109,0.3210619067293256,0.6363221711670903
15,1.0,1.0,0.0,0.5555555555555556,1,0.6072576940744143,0.30252873563218385,0.260909508497933,0.6313555836677551,0.7512907385826111,0.8419617371426297,0.6566413213843713,0.7933802964585972,0.7697248127077162,0.7654270419233287
16,8.0,1.0,0.0,1.0,2,0.6211096075778079,0.26287262872628725,0.2462787550744249,0.6838856339454651,0.5471843481063843,0.7267822767498872,0.6829164405818399,0.6619487372827904,0.7607537524976542,0.7081003017780428
17,8.0,1.0,0.0,0.75,1,0.4423758865248227,0.2528837622005324,0.2668439716312057,0.6616114974021912,0.7284125685691833,0.49869245551031666,0.6452540456370798,0.7756223119238453,0.503286852809303,0.6057139164701362
18,9.0,1.0,0.0,0.8888888888888888,1,0.6233009708737863,0.3226433430515063,0.2553398058252427,0.7038792371749878,0.6673038005828857,0.9115352930519031,0.6701627292571897,0.765853575904549,0.9016741721229045,0.8123064425841364
19,1.0,1.0,0.0,1.0,1,0.3598326359832636,0.24895104895104894,0.29567642956764295,0.6669697761535645,0.6548162698745728,0.9275783664039428,0.7085373115547574,0.754389016601386,0.9014052446350217,0.8229774847987769
20,12.0,2.0,0.0,0.5555555555555556,1,0.6498659517426274,0.28878153515834676,0.24235924932975872,0.6728378534317017,0.5805025100708008,0.8710330898378944,0.5622809468010906,0.7436764297793754,0.8606297836633096,0.7594050625204175
21,2.0,1.0,1.0,1.0,2,0.591123701605288,0.30812854442344045,0.24834749763928235,0.6503205299377441,0.7122824192047119,0.8017201257487228,0.5620497629822606,0.7684122566094671,0.8042824766089284,0.7341161554873448
22,3.0,2.0,1.0,1.0,1,0.5024894676369207,0.2606362591031046,0.28035235541937953,0.608103334903717,0.6951459646224976,0.7516073894270721,0.5516793949867742,0.6337769530844594,0.7797936284210368,0.6792143414798356
23,1.0,1.0,1.0,0.6666666666666666,2,0.6481574962140334,0.33855482566953005,0.26148409893992935,0.6197351217269897,0.795703113079071,0.885457731742602,0.641856434318459,0.8030452264404714,0.8796991269493201,0.802514629862713
24,2.0,2.0,1.0,1.0,1,0.5678085405912717,0.2545796148426492,0.22712341623650867,0.6298711895942688,0.751290500164032,0.8886945698110373,0.5631728808237131,0.6664878569360515,0.8727984152543142,0.747788430706279
25,8.0,2.0,0.0,1.0,2,0.6364678899082569,0.2950631458094145,0.23394495412844035,0.6526249051094055,0.6410669088363647,0.8034576059355397,0.5243014997011171,0.6606158839485833,0.8022558574189105,0.6976577117510376
26,2.0,1.0,0.0,0.6666666666666666,1,0.4051398337112624,0.20136260408781226,0.23280423280423282,0.6496263742446899,0.617826521396637,0.9509489090479714,0.6103022076375108,0.7022379920915361,0.9001509612147041,0.7909100174979307
27,9.0,1.0,0.0,1.0,3,0.610318331503842,0.3252747252747253,0.27332601536772777,0.6706421971321106,0.6450604200363159,0.8880841071220912,0.48545057306909306,0.7705285292593717,0.8491212391905709,0.7482961121602818
28,7.0,1.0,1.0,0.7777777777777778,3,0.5135453474676089,0.22396856581532415,0.2104436592069101,0.6209376454353333,0.7461605072021484,0.885221636775877,0.6011526297715059,0.8099476293046315,0.8487134579617761,0.7862588384534477
