index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.4387931034482758,0.2260569456427955,0.23534482758620692,0.6541544795036316,0.7560622692108154,0.5000047088488927,0.6942586769339454,0.7416393063753473,0.470758907257093,0.6016653998538195
1,8.0,1.0,0.0,0.6666666666666666,1,0.5823878984332793,0.24770146024878315,0.2063749324689357,0.5856945514678955,0.8453771471977234,0.8685985775203657,0.5422506804876075,0.7743799274847583,0.864475347902322,0.7624261333487634
2,2.0,1.0,1.0,1.0,2,0.5661252900232018,0.3307013469577334,0.26635730858468676,0.6766103506088257,0.5316034555435181,0.695972271699035,0.6129978155145478,0.6657325806434657,0.7441378603917989,0.6797101320622119
3,1.0,1.0,0.0,0.6666666666666666,1,0.6670574443141852,0.3967136150234742,0.3329425556858147,0.6505071520805359,0.7200068235397339,0.6115252723103967,0.5452899098848223,0.6633109607153366,0.6242485448337478,0.6110936719360758
4,8.0,2.0,1.0,1.0,3,0.5198237885462554,0.26451138868479057,0.22540381791483113,0.6402838230133057,0.7589292526245117,0.8974486491029361,0.6252663899874357,0.7913830849891687,0.8805467284027193,0.7986612131205649
5,7.0,1.0,0.0,0.5555555555555556,3,0.5156716417910449,0.2935026138909634,0.25074626865671645,0.593330979347229,0.7150986194610596,0.9192698358041621,0.6318942503264933,0.8519267521351,0.8999147044242424,0.8257513856724995
6,10.0,1.0,0.0,0.5555555555555556,1,0.5679287305122495,0.2452619843924192,0.2438752783964365,0.6424830555915833,0.6447932124137878,0.274359873791237,0.5986839542770489,0.7325618048183913,0.20064360670574552,0.4515623098981057
7,8.0,1.0,1.0,0.8888888888888888,2,0.6291706387035272,0.3285577841451767,0.32793136320305055,0.6658951640129089,0.804196834564209,0.8822857557708265,0.7956984521437515,0.8303206528333755,0.7653675830686388,0.8184181109541482
8,8.0,1.0,1.0,1.0,2,0.5829216654904728,0.2869257950530036,0.2568807339449541,0.6779129505157471,0.5447920560836792,0.8446148851687294,0.59310420062152,0.7334403988227746,0.84043586360226,0.752898837053821
9,1.0,2.0,1.0,0.5555555555555556,1,0.547089446284903,0.2918048318332544,0.2574538570752484,0.6455326080322266,0.705621063709259,0.10767058018226647,0.5254676318196128,0.765177021849008,0.13255980245156918,0.38271875907561415
10,2.0,2.0,1.0,0.5555555555555556,2,0.3994038748137109,0.20298507462686566,0.22801788375558865,0.6266732215881348,0.7958716750144958,0.8059134793892154,0.6548754999484394,0.6835085336684199,0.21456600609880805,0.5897158797762208
11,9.0,1.0,0.0,0.6666666666666666,1,0.5651251591005515,0.29299363057324845,0.23589308442935933,0.651410698890686,0.6751322150230408,0.8708020886950013,0.4933260317740224,0.6941442284629374,0.8372971757428184,0.7238923811686949
12,5.0,1.0,1.0,0.625,2,0.5733681462140992,0.2718243596445374,0.2548302872062663,0.6510249972343445,0.6053336262702942,0.8886631044371183,0.5813333883259145,0.709534923237684,0.8518385963111575,0.7578425030779685
13,4.0,2.0,0.0,1.0,3,0.6103464641670622,0.3230403800475059,0.2439487422876127,0.6160560250282288,0.7236392498016357,0.8570916564188229,0.6014334512796713,0.6973680342992673,0.8636824133451966,0.7548938888357395
14,2.0,1.0,1.0,1.0,1,0.6486772486772487,0.3082627118644068,0.31640211640211635,0.6613729596138,0.7775838375091553,0.875311740894851,0.5709695137453434,0.8448811457968136,0.8489153148870175,0.7850194288310064
15,1.0,1.0,0.0,0.5555555555555556,1,0.5847299813780261,0.266542404473439,0.23929236499068898,0.6395010352134705,0.6646338105201721,0.8164704058078041,0.6935156654592025,0.7247768946895016,0.7598722466462107,0.7486588031506797
16,8.0,1.0,0.0,1.0,2,0.6018641810918776,0.25733333333333336,0.27030625832223704,0.6909161806106567,0.5428776741027832,0.8446677206475426,0.5990717088981383,0.6318912087276511,0.7703087928530891,0.7114848577816053
17,8.0,1.0,0.0,0.75,1,0.509979633401222,0.22829188748471263,0.23299389002036658,0.6209807395935059,0.7223101854324341,0.714695226182913,0.482605378117618,0.6262183814047362,0.6995511340918503,0.6307675299492794
18,9.0,1.0,0.0,0.8888888888888888,1,0.579583938074504,0.31864406779661014,0.24673439767779393,0.7126291990280151,0.7100330591201782,0.5600809472407922,0.650756534331494,0.7031829364857104,0.7093224788953322,0.6558357242383321
19,1.0,1.0,0.0,1.0,1,0.5336391437308868,0.2542113323124043,0.24617737003058104,0.649567723274231,0.6869508028030396,0.7239648107447715,0.5348239763939543,0.7129217496748771,0.6759716313308026,0.6619205420361014
20,12.0,2.0,0.0,0.5555555555555556,1,0.6539074960127591,0.2969664715274082,0.27006911217437535,0.6840526461601257,0.6897757053375244,0.8502298347629944,0.5523874993244069,0.7000492828213858,0.834207402958423,0.7342185049668026
21,2.0,1.0,1.0,1.0,2,0.5080971659919028,0.2887537993920973,0.2125506072874494,0.6886271834373474,0.633312463760376,0.36349909445554784,0.6110616572287652,0.7319256148685513,0.4147007488375829,0.5302967788476118
22,3.0,2.0,1.0,1.0,1,0.524279210925645,0.3135914958238421,0.30197268588770865,0.6633196473121643,0.7435624599456787,0.8844926260176398,0.5683408005270186,0.6634556299503852,0.8615222186733972,0.7444528187921101
23,1.0,1.0,1.0,0.6666666666666666,2,0.6194600101884871,0.32432432432432434,0.2689760570555273,0.6219894886016846,0.6697513461112976,0.8934078921990198,0.581189645928486,0.7349532077788663,0.8807717941587695,0.7725806350162855
24,2.0,2.0,1.0,1.0,1,0.35133531157270026,0.19132501485442663,0.22195845697329375,0.60891193151474,0.6989167928695679,0.05751802436471495,0.7094537606367184,0.7106180085986271,0.0486396447382564,0.3815573595845792
25,8.0,2.0,0.0,1.0,2,0.378726833199033,0.22276029055690072,0.2191780821917808,0.6302580833435059,0.7262710332870483,0.8251110884545106,0.7800402344654793,0.6442232893533784,0.6390929622551702,0.7221168936321347
26,2.0,1.0,0.0,0.6666666666666666,1,0.5874125874125875,0.28938156359393236,0.2167832167832168,0.6747708320617676,0.5895729064941406,0.8161376723584849,0.5064296744621771,0.6375355503397431,0.7688275654272987,0.6822326156469259
27,9.0,1.0,0.0,1.0,3,0.5490668272125226,0.30259192284508735,0.2721252257676099,0.671293318271637,0.6299733519554138,0.6683523626058865,0.5367631783078928,0.6711001682829439,0.5692341305037886,0.6113624599251279
28,7.0,1.0,1.0,0.7777777777777778,3,0.4705397610218377,0.20123711340206188,0.19447878038730942,0.600158154964447,0.7874614596366882,0.184016851973213,0.6187086535421107,0.7864834642904706,0.17466657974194533,0.4409688873869349
29,10.0,2.0,0.0,0.6666666666666666,3,0.593016599885518,0.29111747851002867,0.19805380652547225,0.6408029794692993,0.6388494968414307,0.7102214535769745,0.5228915262422859,0.7264260000876906,0.7135641478520106,0.6682757819397404
30,2.0,2.0,1.0,0.5555555555555556,1,0.5920884729902169,0.3618561089825458,0.3436835389196087,0.7024127840995789,0.7753655314445496,0.8828009620582075,0.7145810341671337,0.7793736752696524,0.8786718225725899,0.8138568735168958
31,2.0,2.0,1.0,0.7777777777777778,1,0.5756179304566401,0.28343815513626835,0.23627984918307499,0.6025558710098267,0.7489968538284302,0.9131576595132288,0.6073642350840033,0.8262707436410488,0.884289029480897,0.8077704169297945
32,2.0,1.0,1.0,1.0,2,0.5283018867924529,0.25150662916834066,0.22079486150140504,0.6268905401229858,0.6696901917457581,0.800340965006249,0.4116471748410111,0.7280538987812593,0.8143024673880275,0.6885861265041366
