index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.5034965034965034,0.293124742692466,0.24928013163307283,0.6472188234329224,0.7466923594474792,0.7168498441306962,0.6685822381447524,0.7986778543820163,0.7241679104299685,0.7270694617718583
1,8.0,1.0,0.0,0.6666666666666666,1,0.5512679162072768,0.23178807947019867,0.23153252480705624,0.6087323427200317,0.7864943146705627,0.8626050620146068,0.468898004995879,0.6120347520091104,0.8504362044784807,0.6984935058745192
2,2.0,1.0,1.0,1.0,2,0.4844783715012723,0.28833418237391745,0.2575063613231552,0.6761336326599121,0.6198640465736389,0.47813256425196826,0.7212704441759349,0.7636583375849681,0.2139816369121461,0.5442607457312543
3,1.0,1.0,0.0,0.6666666666666666,1,0.6186291739894553,0.3343108504398826,0.29173989455184535,0.6460455656051636,0.7237024307250977,0.7748734261860439,0.5211784916902535,0.7304729065314767,0.8055807354767552,0.7080263899711323
4,8.0,2.0,1.0,1.0,3,0.5324057121933359,0.2821546353975815,0.2153057488099597,0.646223783493042,0.6615738272666931,0.8208800550288274,0.5909158001860434,0.8127798866490605,0.8312280610516419,0.7639509507288933
5,7.0,1.0,0.0,0.5555555555555556,3,0.5166854143232096,0.28142589118198874,0.2617172853393326,0.5866299867630005,0.6592541933059692,0.7821759938305983,0.5724470202374768,0.7499959176391832,0.756455132244448,0.7152685159879266
6,10.0,1.0,0.0,0.5555555555555556,1,0.4962311557788945,0.24402515723270438,0.23366834170854267,0.6241043210029602,0.7315706610679626,0.664209481342226,0.7145415375527886,0.7971106932078595,0.8243329587905315,0.7500486677233514
7,8.0,1.0,1.0,0.8888888888888888,2,0.5637891520244461,0.23718439173680186,0.2551566080977845,0.6620249152183533,0.699779748916626,0.8798780826445138,0.5940155098081106,0.7289299560947279,0.8547430907932592,0.7643916598351529
8,8.0,1.0,1.0,1.0,2,0.5800000000000001,0.32264529058116237,0.336,0.6496106386184692,0.6660369038581848,0.19454465166249077,0.6517948491915934,0.6615131241860771,0.0501409118532292,0.3894983842233476
9,1.0,2.0,1.0,0.5555555555555556,1,0.5438515081206496,0.25917324663260566,0.2357308584686775,0.632643461227417,0.6989521384239197,0.7365135925718047,0.5080212076442776,0.6223537161289596,0.6716782490889464,0.6346416913584971
10,2.0,2.0,1.0,0.5555555555555556,2,0.5662725575606721,0.2604361370716511,0.2613565650280025,0.6210695505142212,0.609985888004303,0.7670933185162818,0.5315272982508258,0.6068347007387708,0.41247272644800576,0.5794820109884711
11,9.0,1.0,0.0,0.6666666666666666,1,0.5722789115646258,0.3310638297872341,0.2695578231292517,0.6428314447402954,0.7133586406707764,0.8620744409679421,0.5951787671026798,0.767815845455579,0.8313664697528153,0.764108880819754
12,5.0,1.0,1.0,0.625,2,0.5597416576964478,0.2801724137931034,0.26157158234660927,0.6640622615814209,0.7127876877784729,0.9148576952161268,0.6331901830634766,0.7474645345869743,0.9027035815132769,0.7995539985949637
13,4.0,2.0,0.0,1.0,3,0.6117867165575304,0.32677902621722843,0.25724976613657624,0.5848912596702576,0.7316877841949463,0.8659422308547011,0.5040104136269001,0.834359841015024,0.8533591129919474,0.7644178996221432
14,2.0,1.0,1.0,1.0,1,0.5457943925233645,0.2620087336244542,0.2355140186915888,0.5521819591522217,0.8472940325737,0.3755919286666258,0.618175225814327,0.771799375339087,0.2199666863266415,0.4963833040366703
15,1.0,1.0,0.0,0.5555555555555556,1,0.6119815668202765,0.33394833948339486,0.2737327188940092,0.625311553478241,0.7562900185585022,0.7242287927735922,0.6135348158446923,0.7192466098299571,0.7078707617675807,0.6912202450539556
16,8.0,1.0,0.0,1.0,2,0.6188925081433224,0.26353555120678407,0.26970684039087944,0.6916130185127258,0.6844580769538879,0.7504903750120105,0.609260385099364,0.7200806780177879,0.7435714110729523,0.7058507123005286
17,8.0,1.0,0.0,0.75,1,0.2560411311053985,0.16572310859495626,0.1789203084832905,0.6321495771408081,0.9199099540710449,0.688411409294704,0.8275526644413018,0.8128209861484069,0.15838033028121395,0.6217913475414067
18,9.0,1.0,0.0,0.8888888888888888,1,0.6086538461538462,0.2964388835418672,0.2586538461538462,0.6864087581634521,0.6154670119285583,0.9005001846151536,0.6604699587224053,0.8373707710468554,0.8840170847165563,0.8205894997752428
19,1.0,1.0,0.0,1.0,1,0.49878934624697335,0.31553398058252424,0.3075060532687651,0.6805994510650635,0.6391279697418213,0.37570441398040855,0.6307294139501399,0.7175688969799773,0.38178149198858796,0.5264460542247784
20,12.0,2.0,0.0,0.5555555555555556,1,0.6501103752759381,0.3082872928176796,0.3013245033112582,0.6697949171066284,0.6209331750869751,0.8952904540725333,0.5740586438695295,0.6989670699270353,0.8801978237913685,0.7621284979151166
21,2.0,1.0,1.0,1.0,2,0.5063559322033898,0.2948038176033934,0.22245762711864409,0.6705626845359802,0.6877935528755188,0.16345623101105633,0.5457720150951644,0.772323676288532,0.13100591973618972,0.4031394605327356
22,3.0,2.0,1.0,1.0,1,0.531521328803322,0.33320740460899134,0.3405058512646282,0.6572161912918091,0.6739514470100403,0.8793228616305637,0.5396349093412888,0.7467079896357627,0.857559901481657,0.755806415522318
23,1.0,1.0,1.0,0.6666666666666666,2,0.6606060606060606,0.3437815975733064,0.2787878787878788,0.6489852666854858,0.7640510201454163,0.8626981162569736,0.6511200325853208,0.810451788090527,0.8667778193242157,0.7977619390642592
24,2.0,2.0,1.0,1.0,1,0.539047619047619,0.21830314585319352,0.19714285714285715,0.645320475101471,0.6470498442649841,0.9029038364437005,0.5970103940913281,0.7322169886830361,0.8862539195657112,0.779596284695944
25,8.0,2.0,0.0,1.0,2,0.6636103151862465,0.3396442914515204,0.2361031518624642,0.6328528523445129,0.7067393660545349,0.8484341570373846,0.6061029048732473,0.6761585163118133,0.8437953632222814,0.7436227353611817
26,2.0,1.0,0.0,0.6666666666666666,1,0.6018461538461539,0.2969808995686999,0.24123076923076925,0.6958022117614746,0.589257001876831,0.8277869103045599,0.5061771421594329,0.6104795303853641,0.7922268757954802,0.6841676146612092
27,9.0,1.0,0.0,1.0,3,0.2426229508196721,0.1691297208538588,0.1918032786885246,0.6529903411865234,0.5655288100242615,0.07121541995185719,0.797104185369514,0.848106089484184,0.06486280316530456,0.4453221244927149
28,7.0,1.0,1.0,0.7777777777777778,3,0.39964633068081346,0.18849557522123891,0.1768346595932803,0.6155723333358765,0.7449458837509155,0.5064176556088137,0.627863316992994,0.827760713449734,0.5997441120590098,0.6404464495276379
