index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.45819112627986347,0.26814688300597783,0.23208191126279862,0.6601780652999878,0.7652601599693298,0.7388569955980613,0.6303573353566858,0.78555349633983,0.5019483989951826,0.6641790565724399
1,8.0,1.0,0.0,0.6666666666666666,1,0.6,0.27747551686615884,0.2391304347826087,0.6070446372032166,0.7253400087356567,0.8506241403820392,0.564967032925136,0.7033753671041979,0.848920585437973,0.7419717814623364
2,2.0,1.0,1.0,1.0,2,0.4552758435993573,0.2702412868632707,0.22710230316014998,0.6692515015602112,0.5862227082252502,0.6910727547416736,0.7462700306272483,0.800439341694846,0.5720446893242583,0.7024567040970067
3,1.0,1.0,0.0,0.6666666666666666,1,0.6079346557759627,0.3177570093457944,0.2742123687281214,0.6404355764389038,0.6550703048706055,0.8246566989162177,0.5663052402300145,0.6710299952065187,0.759375380543326,0.7053418287240193
4,8.0,2.0,1.0,1.0,3,0.5291970802919709,0.27903579254930605,0.20656934306569347,0.6486911177635193,0.7077977657318115,0.6996872752955232,0.6532872817886621,0.7755336661485885,0.7201825888723595,0.7121727030262833
5,7.0,1.0,0.0,0.5555555555555556,3,0.5046939541870071,0.27132656895903795,0.2403304543747653,0.6008910536766052,0.714105486869812,0.8997332253765449,0.6188509509278568,0.7777732555180834,0.858435964925718,0.7886983491870507
6,10.0,1.0,0.0,0.5555555555555556,1,0.5446960667461264,0.2553699284009546,0.23122765196662692,0.6499555706977844,0.69261634349823,0.11502644852507692,0.5964940330339282,0.7073248466366194,0.14408315167001334,0.3907321199664095
7,8.0,1.0,1.0,0.8888888888888888,2,0.5995316159250585,0.3017982799061767,0.3075722092115535,0.667542040348053,0.7205614447593689,0.8212084783439734,0.6628192778694078,0.8128413546091889,0.7830828445706833,0.7699879888483133
8,8.0,1.0,1.0,1.0,2,0.6167272727272727,0.32774945375091036,0.2952727272727273,0.665949285030365,0.642484724521637,0.909598544000456,0.6227199304363673,0.6218651110716912,0.8849807844869395,0.7597910924988635
9,1.0,2.0,1.0,0.5555555555555556,1,0.5884995507637016,0.2931654676258993,0.2578616352201258,0.6298832297325134,0.6526179313659668,0.7985197406899737,0.5959239097083247,0.7235826519049406,0.7972949018129635,0.7288303010290506
10,2.0,2.0,1.0,0.5555555555555556,2,0.6280720917531403,0.2700929469655549,0.24467504096122336,0.62217777967453,0.7122484445571899,0.1976035278127709,0.5422067975614834,0.6285919453311393,0.24061043410305033,0.402253176202111
11,9.0,1.0,0.0,0.6666666666666666,1,0.5514297908664105,0.30841520717642035,0.2390098164746052,0.6675297021865845,0.7289780378341675,0.8543689493995521,0.5216102426847065,0.751759760825802,0.8169361142079737,0.7361687667795086
12,5.0,1.0,1.0,0.625,2,0.5426966292134832,0.2688413948256468,0.2595505617977528,0.6527437567710876,0.7195051312446594,0.14861008288012773,0.6170310334654499,0.8417252474119863,0.19177672446307525,0.4497857720551598
13,4.0,2.0,0.0,1.0,3,0.21461487820934824,0.08965062623599208,0.12639894667544435,0.5677791237831116,0.7030805349349976,0.7011039419439019,0.7861144720792341,0.7811282769595888,0.5170457424149385,0.6963481083494159
14,2.0,1.0,1.0,1.0,1,0.6237251744498121,0.30198817839871034,0.2147074610842727,0.5291607975959778,0.818433403968811,0.6006442471134871,0.5482281921338836,0.7386522472429906,0.6274094283009726,0.6287335286978335
15,1.0,1.0,0.0,0.5555555555555556,1,0.5031185031185033,0.26326742976066597,0.2609147609147609,0.6289471983909607,0.7460545301437378,0.49964938417293125,0.6728173270443087,0.6813799451129198,0.4668044237561777,0.5801627700215843
