index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.5034965034965034,0.293124742692466,0.24928013163307283,0.6472188234329224,0.7466923594474792,0.7168498441306962,0.6685822381447524,0.7986778543820163,0.7241679104299685,0.7270694617718583
1,8.0,1.0,0.0,0.6666666666666666,1,0.5512679162072768,0.23178807947019867,0.23153252480705624,0.6087323427200317,0.7864943146705627,0.8626050620146068,0.468898004995879,0.6120347520091104,0.8504362044784807,0.6984935058745192
2,2.0,1.0,1.0,1.0,2,0.4847870182555781,0.2781725888324873,0.2515212981744422,0.6761336326599121,0.5951211452484131,0.46995804489665455,0.7107643677725798,0.7776002159556914,0.17250534776690218,0.532706994097957
3,1.0,1.0,0.0,0.6666666666666666,1,0.6186291739894553,0.3343108504398826,0.29173989455184535,0.6460455656051636,0.7237024307250977,0.7748734261860439,0.5211784916902535,0.7304729065314767,0.8055807354767552,0.7080263899711323
4,8.0,2.0,1.0,1.0,3,0.5324057121933359,0.2821546353975815,0.2153057488099597,0.646223783493042,0.6615738272666931,0.8208800550288274,0.5909158001860434,0.8127798866490605,0.8312280610516419,0.7639509507288933
5,7.0,1.0,0.0,0.5555555555555556,3,0.5166854143232096,0.28142589118198874,0.2617172853393326,0.5866299867630005,0.6592541933059692,0.7821759938305983,0.5724470202374768,0.7499959176391832,0.756455132244448,0.7152685159879266
6,10.0,1.0,0.0,0.5555555555555556,1,0.4962311557788945,0.24402515723270438,0.23366834170854267,0.6241043210029602,0.7315706610679626,0.664209481342226,0.7145415375527886,0.7971106932078595,0.8243329587905315,0.7500486677233514
7,8.0,1.0,1.0,0.8888888888888888,2,0.5884244372990353,0.24798711755233493,0.2572347266881029,0.6620249152183533,0.6832942962646484,0.7087378669711305,0.6199075767629552,0.7396660854162656,0.6679438681825037,0.6840638493332138
8,8.0,1.0,1.0,1.0,2,0.5800000000000001,0.32264529058116237,0.336,0.6496106386184692,0.6660369038581848,0.19454465166249077,0.6517948491915934,0.6615131241860771,0.0501409118532292,0.3894983842233476
9,1.0,2.0,1.0,0.5555555555555556,1,0.584110075454949,0.3047534429142604,0.22814025743453173,0.632643461227417,0.7187772393226624,0.8054986468752064,0.48232099463541495,0.7131485029605802,0.8054796890882272,0.7016119583898572
10,2.0,2.0,1.0,0.5555555555555556,2,0.6155580608793687,0.2765237020316027,0.24464487034949267,0.6210695505142212,0.6220759153366089,0.8920075375649078,0.4884209119473013,0.7460909072948232,0.8850383368464297,0.7528894234133654
11,9.0,1.0,0.0,0.6666666666666666,1,0.5722789115646258,0.3310638297872341,0.2695578231292517,0.6428314447402954,0.7133586406707764,0.8620744409679421,0.5951787671026798,0.767815845455579,0.8313664697528153,0.764108880819754
12,5.0,1.0,1.0,0.625,2,0.5959390862944163,0.29166666666666663,0.26802030456852793,0.6640622615814209,0.6553253531455994,0.7970483650629698,0.5897324569142139,0.6695311728261474,0.7680302476536177,0.7060855606142372
13,4.0,2.0,0.0,1.0,3,0.6117867165575304,0.32677902621722843,0.25724976613657624,0.5848912596702576,0.7316877841949463,0.8659422308547011,0.5040104136269001,0.834359841015024,0.8533591129919474,0.7644178996221432
14,2.0,1.0,1.0,1.0,1,0.5739964050329539,0.27714457108578283,0.23487118034751348,0.5521819591522217,0.8548301458358765,0.10952882749922795,0.5983576798505577,0.803824604736239,0.08877704420840185,0.4001220390736066
15,1.0,1.0,0.0,0.5555555555555556,1,0.6119815668202765,0.33394833948339486,0.2737327188940092,0.625311553478241,0.7562900185585022,0.7242287927735922,0.6135348158446923,0.7192466098299571,0.7078707617675807,0.6912202450539556
16,8.0,1.0,0.0,1.0,2,0.6188925081433224,0.26353555120678407,0.26970684039087944,0.6916130185127258,0.6844580769538879,0.7504903750120105,0.609260385099364,0.7200806780177879,0.7435714110729523,0.7058507123005286
17,8.0,1.0,0.0,0.75,1,0.2560411311053985,0.16572310859495626,0.1789203084832905,0.6321495771408081,0.9199099540710449,0.688411409294704,0.8275526644413018,0.8128209861484069,0.15838033028121395,0.6217913475414067
18,9.0,1.0,0.0,0.8888888888888888,1,0.6086538461538462,0.2964388835418672,0.2586538461538462,0.6864087581634521,0.6154670119285583,0.9005001846151536,0.6604699587224053,0.8373707710468554,0.8840170847165563,0.8205894997752428
19,1.0,1.0,0.0,1.0,1,0.555921052631579,0.2817133443163097,0.24999999999999994,0.6724869012832642,0.7020449042320251,0.7376121428853276,0.5199553937975071,0.71231908599606,0.7543901673495674,0.6810691975071155
20,12.0,2.0,0.0,0.5555555555555556,1,0.6501103752759381,0.3082872928176796,0.3013245033112582,0.6697949171066284,0.6209331750869751,0.8952904540725333,0.5740586438695295,0.6989670699270353,0.8801978237913685,0.7621284979151166
21,2.0,1.0,1.0,1.0,2,0.5063424947145878,0.2941798941798942,0.2230443974630021,0.6705626845359802,0.6826871633529663,0.17877954446621383,0.5539017661209737,0.7864312786381076,0.13704995464861833,0.41404063596847834
22,3.0,2.0,1.0,1.0,1,0.531521328803322,0.33320740460899134,0.3405058512646282,0.6572161912918091,0.6739514470100403,0.8793228616305637,0.5396349093412888,0.7467079896357627,0.857559901481657,0.755806415522318
23,1.0,1.0,1.0,0.6666666666666666,2,0.6606060606060606,0.3437815975733064,0.2787878787878788,0.6489852666854858,0.7640510201454163,0.8626981162569736,0.6511200325853208,0.810451788090527,0.8667778193242157,0.7977619390642592
24,2.0,2.0,1.0,1.0,1,0.4137548530227399,0.20544142143253746,0.17970049916805325,0.6504883766174316,0.6792860627174377,0.34408548217013896,0.6041793961538516,0.6969150525369234,0.34118359519764513,0.4965908815146398
25,8.0,2.0,0.0,1.0,2,0.6636103151862465,0.3396442914515204,0.2361031518624642,0.6328528523445129,0.7067393660545349,0.8484341570373846,0.6061029048732473,0.6761585163118133,0.8437953632222814,0.7436227353611817
26,2.0,1.0,0.0,0.6666666666666666,1,0.629757785467128,0.3094688221709007,0.23414071510957324,0.6958022117614746,0.5454078912734985,0.8821993749129486,0.4804600540788629,0.6296410019283731,0.8587616345675901,0.7127655163719437
27,9.0,1.0,0.0,1.0,3,0.2426229508196721,0.1691297208538588,0.1918032786885246,0.6529903411865234,0.5655288100242615,0.07121541995185719,0.797104185369514,0.848106089484184,0.06486280316530456,0.4453221244927149
28,7.0,1.0,1.0,0.7777777777777778,3,0.39964633068081346,0.18849557522123891,0.1768346595932803,0.6155723333358765,0.7449458837509155,0.5064176556088137,0.627863316992994,0.827760713449734,0.5997441120590098,0.6404464495276379
