index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.5519685039370079,0.30890464933018125,0.2220472440944882,0.644734799861908,0.740734338760376,0.9048536679090908,0.613766759136147,0.8188364438563955,0.8744670218873086,0.8029809731972354
1,8.0,1.0,0.0,0.6666666666666666,1,0.5884261763115197,0.26204656199242016,0.23472147106544075,0.5991731286048889,0.7578575015068054,0.789025956268193,0.5456666905262685,0.6264838569991833,0.7933541866860154,0.688632672619915
2,2.0,1.0,1.0,1.0,2,0.4888658726048679,0.29756350440642826,0.2454686690833765,0.6713866591453552,0.5234116315841675,0.29448315475415776,0.6980738398937345,0.767521101808619,0.13525661782532783,0.47383367857045977
3,1.0,1.0,0.0,0.6666666666666666,1,0.6436107854630715,0.3615023474178404,0.3329425556858147,0.6652452349662781,0.7766176462173462,0.8991368182891242,0.6444126321476071,0.6519371971255262,0.886864151797604,0.7705876998399653
4,8.0,2.0,1.0,1.0,3,0.5375870920425376,0.26715596330275226,0.21855518885221856,0.6396068930625916,0.7472655773162842,0.840366811105507,0.5863023476713188,0.7046395617624739,0.8357510168134799,0.7417649343381949
5,7.0,1.0,0.0,0.5555555555555556,3,0.506357516828721,0.27619760479041916,0.24008975317875839,0.607525646686554,0.6666640639305115,0.86111131558982,0.5324102808302464,0.8408895773306128,0.8492381925477589,0.7709123415746095
6,10.0,1.0,0.0,0.5555555555555556,1,0.6125845033801351,0.2665278500780844,0.22776911076443057,0.6482015252113342,0.7061063051223755,0.8892764998923087,0.5211753878757015,0.5775948694895979,0.8670378262684992,0.7137711458815269
7,8.0,1.0,1.0,0.8888888888888888,2,0.5934256055363322,0.2616984402079722,0.28373702422145325,0.6675401329994202,0.7366486191749573,0.05850223065028019,0.714778115860421,0.7205554861807943,0.16379571926949812,0.4144078879902484
8,8.0,1.0,1.0,1.0,2,0.6215139442231076,0.3272146847565842,0.31553784860557765,0.6760542392730713,0.5483600497245789,0.22469637769226572,0.6108882251308659,0.673662937099098,0.3371316955820532,0.4615948088760707
9,1.0,2.0,1.0,0.5555555555555556,1,0.5975066785396259,0.29590017825311943,0.251113089937667,0.6411771774291992,0.7480420470237732,0.8814037996027339,0.48676309115086475,0.7749498948889075,0.8721125465368962,0.7538073330448506
