index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.3523898781630741,0.20356472795497188,0.190253045923149,0.6426534056663513,0.7682093381881714,0.15902824059810894,0.6777472942905995,0.7262459943597876,0.35689796375748195,0.4799798732514945
1,8.0,1.0,0.0,0.6666666666666666,1,0.5995762711864406,0.2428419936373277,0.21927966101694915,0.6016072630882263,0.82774817943573,0.8598157000530531,0.5266610573982113,0.7187770487393472,0.8640512175134236,0.7423262559260088
2,2.0,1.0,1.0,1.0,2,0.4267690619857379,0.2899505766062603,0.23587493143170596,0.6796661615371704,0.6521682739257812,0.5614666403806525,0.7582622664419356,0.6754721409422485,0.04762633291409519,0.510706845169733
3,1.0,1.0,0.0,0.6666666666666666,1,0.6564163217031344,0.3895796329188869,0.2945002956830277,0.6429471373558044,0.6970773935317993,0.876028543500796,0.5675484307916874,0.6793803407326281,0.8609468834212394,0.7459760496115877
4,8.0,2.0,1.0,1.0,3,0.545653761869978,0.2880116959064327,0.21402483564645727,0.6382195353507996,0.81532222032547,0.9042404692721859,0.6562374509102756,0.8164537721748457,0.9077302391370013,0.8211654828735772
5,7.0,1.0,0.0,0.5555555555555556,3,0.504524886877828,0.2709433962264151,0.24057315233785825,0.5980836749076843,0.6829936504364014,0.8353082524957594,0.5277207496677406,0.7822999645824568,0.8085105247942079,0.7384598728850411
6,10.0,1.0,0.0,0.5555555555555556,1,0.5695142378559463,0.2593627724986025,0.24008933556672252,0.6255882978439331,0.690421998500824,0.7149579096632833,0.5755869973520208,0.7244054513343859,0.702296590607576,0.6793117372393165
7,8.0,1.0,1.0,0.8888888888888888,2,0.5542691751085382,0.26231884057971017,0.2503617945007236,0.6732946634292603,0.802594006061554,0.813600556773035,0.5809676152901332,0.6997776752667424,0.8012198460028912,0.7238914233332006
8,8.0,1.0,1.0,1.0,2,0.5877466251298028,0.33298647242455776,0.31360332294911736,0.6681260466575623,0.6427281498908997,0.3991574509448859,0.7560096565843882,0.8427297014649618,0.15486912643437614,0.538191483857153
9,1.0,2.0,1.0,0.5555555555555556,1,0.5849731663685153,0.30349149507609674,0.2620751341681574,0.6375842690467834,0.7744171619415283,0.6343096765521908,0.5621069515280169,0.7430848398802371,0.6771196665530588,0.6541552836283759
10,2.0,2.0,1.0,0.5555555555555556,2,0.5390728476821193,0.2506631299734748,0.25165562913907286,0.6215205192565918,0.7048220038414001,0.0074000152641290826,0.620167219320027,0.6472386513690757,0.005651844385200785,0.32011443258460814
11,9.0,1.0,0.0,0.6666666666666666,1,0.5603741496598639,0.31063829787234043,0.23384353741496602,0.6382744908332825,0.7104588150978088,0.8736056086049552,0.5632256924285831,0.7360542236105941,0.8245743608841768,0.7493649713820774
12,5.0,1.0,1.0,0.625,2,0.6164658634538153,0.31356783919597986,0.27710843373493976,0.6977553963661194,0.7217518091201782,0.8874982568318353,0.717923175480664,0.8082325381820332,0.8712155152054271,0.82121737142499
13,4.0,2.0,0.0,1.0,3,0.26886493341788203,0.12063492063492064,0.15726062143310082,0.5819559097290039,0.6361470818519592,0.5864579873736694,0.6870442867447407,0.7711602279653545,0.5720078286191642,0.6541675826757322
14,2.0,1.0,1.0,1.0,1,0.6006389776357827,0.279317697228145,0.21299254526091585,0.5552062392234802,0.7984564900398254,0.6744423719641397,0.5889648734915117,0.8522646030584295,0.6692949491711534,0.6962416994213086
15,1.0,1.0,0.0,0.5555555555555556,1,0.5771190365910145,0.2828001854427446,0.26215840666975454,0.6268000602722168,0.7570700645446777,0.8522106888682927,0.652383781992188,0.7424907918946856,0.7991341974698957,0.7615548650562655
16,8.0,1.0,0.0,1.0,2,0.5525040387722133,0.2459546925566343,0.28917609046849757,0.6697158217430115,0.7035109400749207,0.4101444670209245,0.6967547624362929,0.8288245559261065,0.13991346662997967,0.5189093130033259
17,8.0,1.0,0.0,0.75,1,0.5219172470299057,0.28454284542845426,0.2531749283080705,0.6410518884658813,0.7528595328330994,0.6719941657492285,0.5478482730527283,0.5933527218935927,0.6813940628788874,0.6236473058936093
18,9.0,1.0,0.0,0.8888888888888888,1,0.5753026634382566,0.28502181289384393,0.23341404358353512,0.7199108004570007,0.6903284788131714,0.9168388967573506,0.6704741809033308,0.8393432168036682,0.902559456740205,0.8323039378011386
19,1.0,1.0,0.0,1.0,1,0.5486725663716814,0.29933481152993346,0.2853982300884956,0.6721762418746948,0.64132159948349,0.5300310116807972,0.7171435995034844,0.6446755219724398,0.4504983636432291,0.5855871241999876
20,12.0,2.0,0.0,0.5555555555555556,1,0.626571897211591,0.2802408319649699,0.2580645161290322,0.674242377281189,0.7329436540603638,0.8541698086641092,0.5497831697938618,0.6401737674349108,0.8429111212545781,0.721759466786865
21,2.0,1.0,1.0,1.0,2,0.588235294117647,0.30959164292497626,0.24003795066413663,0.6773333549499512,0.6278164386749268,0.8320607406457255,0.5973272052612829,0.7732533043280416,0.8085672113268886,0.7528021153904847
22,3.0,2.0,1.0,1.0,1,0.49707374170893476,0.2873877391643889,0.29574717128365197,0.6465213298797607,0.713869035243988,0.8691464012756194,0.6123284856017807,0.7990381449017311,0.8450327059258577,0.7813864344262471
23,1.0,1.0,1.0,0.6666666666666666,2,0.6592853548062405,0.35365239294710327,0.3100150981378963,0.6522696018218994,0.7261123061180115,0.8924310784471416,0.6122417531404994,0.7829528100420419,0.8947641855315482,0.7955974567903078
24,2.0,2.0,1.0,1.0,1,0.47628865979381446,0.21878224974200203,0.21134020618556698,0.6330276727676392,0.7343903183937073,0.17924534107776532,0.5278172325432406,0.5682903783849367,0.18330467862976824,0.36466440765892777
25,8.0,2.0,0.0,1.0,2,0.6155778894472362,0.2943396226415095,0.24246231155778894,0.6446431279182434,0.6559000611305237,0.9223387215623385,0.6534620031944587,0.6353518664061832,0.8850637811673522,0.7740540930825832
26,2.0,1.0,0.0,0.6666666666666666,1,0.6295871559633027,0.32606199770378874,0.25000000000000006,0.6627030372619629,0.5633291602134705,0.8876399989685358,0.5512858993923925,0.595237787277389,0.8793251119597468,0.728372199399516
27,9.0,1.0,0.0,1.0,3,0.5006501950585176,0.26822916666666663,0.2730819245773732,0.6797078847885132,0.6845100522041321,0.6881087844673319,0.6247075327557967,0.6532992125998826,0.6332380025319159,0.6498383830887318
28,7.0,1.0,1.0,0.7777777777777778,3,0.27613028682547397,0.11873479318734795,0.14487117160913954,0.6058564782142639,0.7602177858352661,0.7373970868175668,0.6884739799625369,0.8642313207174465,0.762667271940318,0.7631924148594671
29,10.0,2.0,0.0,0.6666666666666666,3,0.23228010247651582,0.15226689478186484,0.15542271562766866,0.6320251822471619,0.5534772872924805,0.33177637664988174,0.686262196272316,0.8198868578092424,0.5508878629106585,0.5972033234105246
30,2.0,2.0,1.0,0.5555555555555556,1,0.5969024696525744,0.32341851696690405,0.27375470908329846,0.683088481426239,0.7470782399177551,0.8810328839559751,0.7269981673223251,0.8352581171847042,0.8792147125209739,0.8306259702459946
31,2.0,2.0,1.0,0.7777777777777778,1,0.5825242718446603,0.29826784959864805,0.23047699451245252,0.6217840909957886,0.7449402809143066,0.8818981774774174,0.5370789983429863,0.7723261823509848,0.8591453339913739,0.7626121730406906
32,2.0,1.0,1.0,1.0,2,0.5142857142857142,0.2685453791960215,0.22939958592132506,0.649055540561676,0.6675931215286255,0.8291394257020555,0.5825082460361314,0.6997216347096651,0.8179343239890614,0.7323259076092283
33,2.0,2.0,1.0,0.7777777777777778,1,0.6520039100684262,0.2808219178082192,0.24046920821114368,0.6910039782524109,0.7064338326454163,0.8596690584006742,0.6288217431179615,0.8725472229642907,0.8471449937343,0.8020457545543065
