index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.4409448818897638,0.26532399299474607,0.21872265966754156,0.6388975381851196,0.7266905903816223,0.7199575346935754,0.6211878157641842,0.7469214316576965,0.721364121619179,0.7023577259336589
1,8.0,1.0,0.0,0.6666666666666666,1,0.5995694294940797,0.26077586206896547,0.22282023681377824,0.5977029204368591,0.819961428642273,0.875127677013253,0.6006292136526283,0.6949723714358969,0.8629536520737063,0.7584207285438711
2,2.0,1.0,1.0,1.0,2,0.4259656652360515,0.2234156820622986,0.17811158798283264,0.6649356484413147,0.5630090832710266,0.033771360640136486,0.7309439381511587,0.7068637556208511,0.039357878144468075,0.3777342331391536
3,1.0,1.0,0.0,0.6666666666666666,1,0.5570145127850725,0.31557093425605537,0.28887353144436767,0.6601202487945557,0.7045648694038391,0.7012226503769006,0.6584987343004337,0.6603056960612076,0.730238059978768,0.6875662851793275
4,8.0,2.0,1.0,1.0,3,0.5459183673469388,0.30196936542669583,0.21938775510204084,0.6547865271568298,0.7401977777481079,0.8970050472378773,0.638958782999408,0.7568768013172507,0.8972075208986288,0.7975120381132912
5,7.0,1.0,0.0,0.5555555555555556,3,0.5166854143232096,0.3099437148217636,0.2504686914135733,0.6149592399597168,0.736388623714447,0.8928582011128784,0.6411211409609792,0.752456966225224,0.8715209525758896,0.7894893152187428
6,10.0,1.0,0.0,0.5555555555555556,1,0.40136986301369865,0.2085048010973937,0.19726027397260273,0.6290470361709595,0.7429156303405762,0.7877210282346165,0.7057645160782846,0.8066215348331075,0.5729789883001765,0.7182715168615462
7,8.0,1.0,1.0,0.8888888888888888,2,0.5183537263626251,0.2787068004459309,0.2669632925472747,0.6755360960960388,0.7398847341537476,0.9200109342124314,0.802452192812117,0.8757043694567186,0.7507599982184043,0.8372318736749178
8,8.0,1.0,1.0,1.0,2,0.5872659176029962,0.26406601650412603,0.23970037453183524,0.6664060354232788,0.554127037525177,0.7387152687749038,0.5001885021742732,0.660782239297276,0.7058255526080741,0.6513778907136318
9,1.0,2.0,1.0,0.5555555555555556,1,0.5921586300135195,0.3157419936851601,0.25146462370437134,0.6374216675758362,0.7362255454063416,0.6917091094517955,0.532029553112281,0.656782413100326,0.7069810851277287,0.6468755401980328
10,2.0,2.0,1.0,0.5555555555555556,2,0.6196213425129087,0.27800114876507753,0.261617900172117,0.6422521471977234,0.6572887301445007,0.0822526910717011,0.5153671092261145,0.6371186807507191,0.088362856596811,0.33077533441133644
11,9.0,1.0,0.0,0.6666666666666666,1,0.561522198731501,0.30554380025391453,0.23002114164904863,0.6533229351043701,0.6776593923568726,0.8878394078192878,0.5371770621101374,0.7836536437091899,0.8516848021285981,0.7650887289418034
12,5.0,1.0,1.0,0.625,2,0.5397350993377483,0.2751381215469614,0.27483443708609273,0.6977553963661194,0.7687174081802368,0.211367562967726,0.6667676068566094,0.7849923167402935,0.18186351973243445,0.46124775157426584
13,4.0,2.0,0.0,1.0,3,0.27805486284289277,0.11235955056179778,0.14214463840399003,0.5866127014160156,0.6149109601974487,0.7332499453865574,0.7151918135199636,0.8247624591778436,0.677661006147379,0.7377163060579359
14,2.0,1.0,1.0,1.0,1,0.5641661500309981,0.28305400372439476,0.2541847489150651,0.5383718013763428,0.8849461674690247,0.18537840565777466,0.543986757486192,0.8540000503130152,0.08761101498819596,0.4177440571112944
15,1.0,1.0,0.0,0.5555555555555556,1,0.6069284064665126,0.32547387887193713,0.2734411085450346,0.6285308003425598,0.7563722729682922,0.8687898760394432,0.6629915935270371,0.724409305497532,0.8075494303147563,0.7659350513446921
16,8.0,1.0,0.0,1.0,2,0.5857519788918205,0.2536327608982827,0.27176781002638517,0.6634882688522339,0.6468347907066345,0.8089687694899925,0.6111680580699306,0.6697720184351296,0.806348841905642,0.7240644219751736
17,8.0,1.0,0.0,0.75,1,0.5282093213409649,0.2945990180032733,0.26410466067048244,0.6407984495162964,0.7598622441291809,0.7061405408053837,0.5450503987670744,0.6558357431435232,0.6799794551159134,0.6467515344579736
18,9.0,1.0,0.0,0.8888888888888888,1,0.59048553212359,0.31909671084928815,0.24914173614516916,0.7188166975975037,0.5896187424659729,0.907785200398465,0.6350238971948362,0.7186189122437441,0.8784548994794028,0.784970727329112
19,1.0,1.0,0.0,1.0,1,0.5853658536585364,0.2857142857142857,0.2701688555347092,0.6770708560943604,0.6625203490257263,0.4486570949130109,0.6016523664097921,0.6269535205436501,0.43533136331491434,0.5281485862953419
20,12.0,2.0,0.0,0.5555555555555556,1,0.6291643910431458,0.29633679606342267,0.2752594210813763,0.6846875548362732,0.6601545214653015,0.8691066759209432,0.5515135703673267,0.7223437948508501,0.853317491109611,0.7490703830621827
21,2.0,1.0,1.0,1.0,2,0.6134215500945179,0.33774834437086093,0.27599243856332706,0.665831983089447,0.6134673357009888,0.9198276033882529,0.5184844179417792,0.6510120183471056,0.9133077468639915,0.7506579466352824
22,3.0,2.0,1.0,1.0,1,0.5357950263752825,0.3257918552036199,0.3519216277317257,0.6739696264266968,0.69349205493927,0.9240574023064322,0.6616071311657192,0.8294844280186399,0.886359178347273,0.8253770349595161
23,1.0,1.0,1.0,0.6666666666666666,2,0.6312092323130958,0.32747363134103463,0.2890115403913698,0.6582316756248474,0.7653480768203735,0.9184834197446592,0.6622571531572675,0.8311270889137712,0.8943005966867551,0.8265420646256133
24,2.0,2.0,1.0,1.0,1,0.4830148619957537,0.26992561105207225,0.2239915074309979,0.6366201639175415,0.6266796588897705,0.6823604886122103,0.5706380459724845,0.5258599463426742,0.5781671889637311,0.589256417472775
25,8.0,2.0,0.0,1.0,2,0.6507394766780432,0.32915717539863326,0.23549488054607506,0.6401224136352539,0.6500886678695679,0.46994045625971037,0.5693519800382709,0.6071942493275867,0.40051284909308144,0.5117498836796625
26,2.0,1.0,0.0,0.6666666666666666,1,0.3059210526315789,0.18121911037891267,0.1907894736842105,0.6640865206718445,0.613717794418335,0.5644829629337342,0.7880876832673117,0.6831702537620767,0.30309516478032766,0.5847090161858626
27,9.0,1.0,0.0,1.0,3,0.5081967213114754,0.27651515151515155,0.2610340479192938,0.6735862493515015,0.6394625306129456,0.006106550281465685,0.5400430564772597,0.5786903535674296,0.009622616536412911,0.28361564421564195
28,7.0,1.0,1.0,0.7777777777777778,3,0.4479122733024041,0.20514985225833685,0.2184732180514551,0.631422758102417,0.7571353316307068,0.6305523813066087,0.6473821536754535,0.7919181008860269,0.5669105237933778,0.6591907899153668
29,10.0,2.0,0.0,0.6666666666666666,3,0.25589225589225584,0.178752107925801,0.15824915824915825,0.6484234929084778,0.5052703619003296,0.23072020061798143,0.6546113067394824,0.7956655979174844,0.34421176696318856,0.5063022180595342
30,2.0,2.0,1.0,0.5555555555555556,1,0.5957983193277311,0.3212783851976451,0.2966386554621849,0.7025819420814514,0.75751131772995,0.8554986536764024,0.7371491672504046,0.7353538754483727,0.8621611196764514,0.7975407040129078
31,2.0,2.0,1.0,0.7777777777777778,1,0.5863082738345233,0.29760403530895335,0.2687946241075178,0.6423119902610779,0.7935550212860107,0.9071643005607113,0.5806955464700921,0.8212302298565255,0.8744399121952614,0.7958824972706475
32,2.0,1.0,1.0,1.0,2,0.5645741703318672,0.3017206882753101,0.2471011595361855,0.6829680800437927,0.7251623272895813,0.7538964923172254,0.5313465003118295,0.7131608114684891,0.7520823941147844,0.6876215495530821
33,2.0,2.0,1.0,0.7777777777777778,1,0.6600888011840158,0.3022222222222222,0.28219042920572274,0.6779837608337402,0.7096613645553589,0.8817418214645173,0.6138327886380525,0.8954067284674472,0.8550029614855481,0.8114960750138913
34,9.0,1.0,0.0,0.8888888888888888,2,0.5825825825825826,0.31509320505111243,0.3111111111111111,0.6476055383682251,0.6584352254867554,0.7954940067632754,0.5623620552588398,0.793055292057878,0.565328831453482,0.6790600463833688
35,8.0,2.0,1.0,1.0,2,0.40576725025746657,0.2268041237113402,0.22657054582904224,0.6259207725524902,0.7121350765228271,0.0550243653049954,0.6357652361530837,0.7624441292477014,0.07495629118909737,0.38204750547371946
36,2.0,1.0,1.0,0.6666666666666666,2,0.5877926421404681,0.3205020920502092,0.2792642140468228,0.5706455111503601,0.7888001203536987,0.8028038564559893,0.5905268593711501,0.8451484777252279,0.797072031674029,0.7588878063065991
37,1.0,2.0,1.0,0.5555555555555556,1,0.38627002288329515,0.21255153458543286,0.22242562929061788,0.6333872675895691,0.543977677822113,0.5772644845119775,0.5673917284854184,0.7851209289029606,0.5230016415310943,0.6131946958578627
38,8.0,2.0,1.0,1.0,2,0.5948144382308084,0.35012722646310435,0.2826639552618201,0.6787525415420532,0.7190068960189819,0.8582330946356364,0.6158729554537672,0.6699117118244429,0.8416932155665767,0.7464277443701058
