index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.4904246461282265,0.27666666666666667,0.25811823480432977,0.6612906455993652,0.7232137322425842,0.685076449054056,0.6411685804771052,0.8279602736901721,0.5430359227080133,0.6743103064823367
1,8.0,1.0,0.0,0.6666666666666666,1,0.5926712692511948,0.2573099415204678,0.21879978757302176,0.5995232462882996,0.8190211653709412,0.8853598537283797,0.5472067433013749,0.6797822426329362,0.8753165861909088,0.7469163564633999
2,2.0,1.0,1.0,1.0,2,0.5208647561588737,0.3210870659285355,0.26043237807943687,0.6845933198928833,0.6320387721061707,0.7753994165857884,0.7263162628471331,0.7061505973857711,0.6432901587851092,0.7127891089009504
3,1.0,1.0,0.0,0.6666666666666666,1,0.5776865160848733,0.3427004797806717,0.32169746748802186,0.6620413661003113,0.7452964782714844,0.7390153199793277,0.5863721545686201,0.798051415133049,0.859046224687195,0.745621278592048
4,8.0,2.0,1.0,1.0,3,0.5509981851179673,0.2993098438067563,0.22504537205081668,0.6540400385856628,0.8431835174560547,0.8221605104080497,0.6943674003618945,0.8787341456711246,0.8783595328154018,0.8184053973141177
5,7.0,1.0,0.0,0.5555555555555556,3,0.4956750658142159,0.26496048174633047,0.2391876645355397,0.5899031162261963,0.6241596341133118,0.8792957278253285,0.4776526787613505,0.855627452225039,0.8679132921716165,0.7701222877458336
6,10.0,1.0,0.0,0.5555555555555556,1,0.6171548117154811,0.2743455497382199,0.27196652719665276,0.6212506890296936,0.7242636680603027,0.8949981113799386,0.5666860869715968,0.7232567378076888,0.8826407533338876,0.7668954223732779
7,8.0,1.0,1.0,0.8888888888888888,2,0.5919003115264797,0.31045241809672386,0.2850467289719626,0.6718516945838928,0.7480447292327881,0.6288709718037626,0.7241999468199221,0.7433489829614565,0.638853981660259,0.68381847081135
8,8.0,1.0,1.0,1.0,2,0.5849056603773586,0.3277310924369748,0.3186582809224318,0.6662127375602722,0.7044441103935242,0.6762630854193585,0.7047510512484486,0.8031049800500379,0.11847875186201152,0.5756494671449641
9,1.0,2.0,1.0,0.5555555555555556,1,0.594642857142857,0.31724754244861486,0.2705357142857143,0.6375842690467834,0.7442477941513062,0.5784187004971054,0.552117207112309,0.7398158679815225,0.6959340925011003,0.6415714670230093
10,2.0,2.0,1.0,0.5555555555555556,2,0.46475924633635723,0.23480083857442346,0.23866015352407535,0.6302818655967712,0.7022762298583984,0.5570762448425088,0.5719866478761104,0.5880026653010665,0.24907023323418315,0.49153394781346726
